# it, mean_episode_cot
0,0.1284447960400333
1,6.265475342671077
2,7.52259976665179
3,11.957884788513184
4,11.957884788513184
5,11.957884788513184
6,11.957884788513184
7,11.957884788513184
8,11.957884788513184
9,11.12015258272489
10,1.90509831905365
11,1.90509831905365
12,5.95866584777832
13,5.803251028060913
14,4.7153472900390625
15,4.7153472900390625
16,4.7153472900390625
17,4.7153472900390625
18,2.637645959854126
19,2.637645959854126
20,2.637645959854126
21,2.637645959854126
22,2.637645959854126
23,2.637645959854126
24,2.637645959854126
25,2.637645959854126
26,2.637645959854126
27,2.637645959854126
28,2.637645959854126
29,2.637645959854126
30,2.637645959854126
