# it, mean_episode_cot
0,2.2147141016709306
1,2.2486548125743866
2,2.918116177121798
3,8.467183113098145
4,5.2997327248255415
5,7.014922161897023
6,8.702199473977089
7,2.630716015895208
8,4.408495287100474
9,3.6794235905011496
10,6.923107032974561
11,10.110547686616579
12,12.258520732323328
13,8.003650526205698
14,10.236827145020166
15,2.435844048857689
16,4.238730604449908
17,5.514256566762924
18,5.679018557071686
19,24.746040071050327
20,3.45572038491567
21,6.700636113683383
22,19.454980850219727
23,7.539379204312961
24,3.046325296163559
25,1.801839565237363
26,5.18999357521534
27,10.526865795254707
28,11.30282898247242
29,7.525720437367757
30,8.738048593203226
31,7.312927986184756
