speed,cot_mean
0.35097745060920715,69.99589538574219
0.4009774625301361,15.07231616973877
0.45097747445106506,11.281328201293945
0.5009775161743164,15.654826164245605
0.5509774684906006,14.1536283493042
0.6009775400161743,12.854825973510742
0.6509774923324585,9.828857421875
0.7009775638580322,14.840141296386719
0.7509775161743164,13.6201171875
0.8009775876998901,12.68084716796875
0.8509775400161743,13.32957935333252
0.900977611541748,14.501354217529297
0.9509775638580322,19.638256072998047
1.000977635383606,37.860897064208984
1.0509775876998901,30.665136337280273
