# it, mean_episode_cot
0,1.8538329273772736
1,6.594609588384628
2,2.9351388389865556
3,52.745096226533256
4,2.7329982394973436
5,4.874186190466086
6,2.7936974614858627
7,3.460432082414627
8,2.7934966683387756
9,2.0041706413030624
10,2.505267376701037
11,2.343801073729992
12,5.027269631624222
13,3.0075172086556754
14,3.389501705765724
15,6.791703641414642
16,3.2757030377785363
17,2.909322038292885
18,2.7045934150616326
19,3.2755330204963684
20,2.8248963952064514
21,5.441014890869458
22,2.842664897441864
23,3.645048255721728
24,2.9459839711586633
25,13.886399199565252
26,4.601607089241345
27,3.1667288144429526
28,3.82975235581398
29,6.192570144931476
30,3.0111156702041626
31,3.4350880881150565
32,8.125761414567629
33,4.732242474953334
34,3.3609198927879333
35,5.671580284833908
36,8.62479835251967
37,4.213688651720683
38,3.856981764237086
39,3.854801595211029
40,100.9932894508044
41,5.621043915549914
42,4.147071321805318
43,6.312175095081329
44,3.3407606979211173
45,3.8124951223532357
46,4.290207996964455
47,3.293963223695755
48,6.551498681306839
49,1.9322348336378734
50,7.4392602642377215
51,2.3286161571741104
52,2.05218763401111
53,1.6923701663812
54,2.0558588802814484
55,1.4691289141774178
56,102.23399988810222
57,1.5921610419948895
58,1.486726351082325
59,1.8864400585492451
60,2.290755140284697
61,1.142337217926979
62,3.6177486032247543
63,1.1015765145421028
64,1.1670652975638707
65,0.9451264093319575
66,4.086269142727057
67,0.9897913038730621
68,0.8842665081222852
69,0.9440532649556795
70,0.8285093680024147
71,0.8946490238110224
72,1.107745962838332
73,0.9480146964391073
74,0.808822114020586
75,0.7954655401408672
76,0.8791273360451063
77,0.946568506459395
78,0.7937142712374529
79,0.8144550075133642
80,0.8911852252980074
81,0.7564676577846209
82,0.7937761147816976
83,0.8195894074936708
84,0.7809842874606451
85,1.0356954609354336
86,1.1599087715148926
87,0.6755610530575117
88,0.6685860839982828
89,0.6966479221979777
90,0.8347836608688036
91,0.7145311832427979
92,0.7496360254784425
93,0.9184590242803097
94,0.6866791881620884
95,0.8714303784072399
96,0.6414927393198013
97,1.236163521806399
98,0.9239032243688902
99,0.6180339405934016
100,0.7830831495424112
101,0.8309429263075193
102,0.5878540898362795
103,0.6356531158089638
104,0.9610872368017832
105,0.6458369518319765
106,0.9543519653379917
107,0.6911955885589123
108,0.8435132962961992
109,0.8371870517730713
110,0.6531164174278578
111,0.649696234613657
112,0.6157713259259859
113,0.6273202449083328
114,0.8396597653627396
115,0.7879429273307323
116,0.6541169496874014
117,0.5958485988279184
118,0.7818514170746008
119,0.6021100965638956
120,0.6230568041404089
121,0.518521229426066
122,0.4884011335670948
123,0.5557539761066437
124,0.6291703196863333
125,0.5174519767363867
126,0.6232865899801254
127,1.6435100100934505
128,0.5750077006717523
129,0.631857922921578
130,0.5065056184927622
131,0.5290933102369308
132,0.4672854070862134
133,0.6511482931673527
134,0.6651612780988216
135,0.5520714198549589
136,0.7694684714078903
137,1.50980036581556
138,0.42378544186552364
139,0.5266050460437933
140,0.5197786254187425
141,0.4996156667669614
142,0.5755371600389481
143,0.6690174974501133
144,0.41463028142849606
145,0.7017135769128799
146,0.41846590985854465
147,0.4829433386524518
148,0.3699888673921426
149,0.39554369325439137
150,0.3914264403283596
151,0.3945472439130147
152,0.38854826614260674
153,0.36367663244406384
154,0.3572704965869586
155,0.8977997663120428
156,0.3747329960266749
157,0.6284057945013046
158,0.44743213554223377
159,0.6161945549150308
160,0.4188861586153507
161,0.3625878530244033
162,0.5928815541168054
163,0.6128953819473585
164,0.3856602633992831
165,0.3429042113324006
166,0.8149097462495168
167,0.39614514137307805
168,0.44616283973058063
169,0.5361833261946837
170,0.42408213143547374
171,0.3784223757684231
172,0.35058315843343735
173,0.3905945457518101
174,0.3546566516160965
175,0.31968893483281136
176,0.3967511219282945
177,0.373910387357076
178,0.33727983944118023
179,0.34045927474896115
180,0.3185345809906721
181,0.32959861556688946
182,0.4087467733770609
183,0.3837638683617115
184,0.33128389964501065
185,0.3932590341816346
186,0.33510363722840947
187,0.3553314407666524
188,0.38699355473121005
189,0.4028284487624963
190,0.37269861871997517
191,0.5095910007754961
192,0.7772044638792673
193,0.4641447179019451
194,0.3473161893586318
195,0.4385798027118047
196,0.3723042259613673
197,0.5698187413314978
198,0.392683466275533
199,0.3508150527874629
200,0.36422597741087276
201,0.38132838408152264
202,0.5143393228451411
203,0.40272529423236847
204,0.3523870750019948
205,0.46226392438014346
206,0.4308146523932616
207,0.4472324959933758
208,0.4785769047836463
209,0.4153773362437884
210,0.3612466702858607
211,0.3894396275281906
212,0.380391888320446
213,0.7043297638495764
214,0.47546515489617985
215,0.45939502120018005
216,0.5591635443270206
217,0.3172762741645177
218,0.3437099903821945
219,0.7071831027666727
220,0.3361103410522143
221,0.3460069013138612
222,0.3218533384303252
223,0.3533809731403987
224,0.3883649768928687
225,0.3967713750898838
226,0.3998982024689515
227,0.32366522153218585
228,0.5325680933892727
229,0.44241829589009285
230,0.42249353292087716
231,0.3486113113661607
232,0.600480206310749
233,0.37540856810907525
234,0.36657299225529033
235,0.3270120695233345
236,0.3320060571034749
237,0.33783197154601413
238,0.3518684133887291
239,0.34888907956580323
240,0.2649975431462129
241,0.30221962183713913
242,0.33588927301267785
243,0.27783637804289657
244,0.31209993672867614
245,0.40376553622384864
246,0.30551931882898015
247,0.3404111744215091
248,0.34981750572721165
249,0.32811441148320836
250,1.0265971943736076
