# it, mean_episode_cot
0,0.12279966784020264
1,0.2673070381085078
2,0.8139690111080805
3,2.791143324226141
4,3.2814352797965207
5,1.8171596030394237
6,1.295660267273585
7,2.74085533618927
8,1.7066900506615639
9,1.8322569876909256
10,2.312009111046791
11,2.6807832519213357
12,12.873248010873795
13,3.4108012318611145
14,2.6007537990808487
15,3.2954175422588983
16,2.230313614010811
17,3.08344138165315
18,2.8115779161453247
19,3.38810325662295
20,3.076474294066429
21,2.873104269305865
22,20.60911765197913
23,2.56958070397377
24,3.7679060945908227
25,2.6386267840862274
26,3.649724543094635
27,4.096441492438316
28,4.152809485793114
29,5.030796532829602
30,3.22852290670077
31,5.0703164935112
32,8.534944127003351
33,3.6162872264782586
34,2.760971888899803
35,3.812841907143593
36,5.816432197888692
37,3.710343619187673
38,3.32159852484862
39,3.1977493117252984
40,141.26205942531428
41,2.911827469865481
42,3.3705246845881143
43,2.726294274131457
44,3.797290861606598
45,2.381173014640808
46,2.363745624820391
47,3.442715043822924
48,2.526485105355581
49,1.7507002850373585
50,1.725250740845998
51,1.3694930225610733
52,1.3366637751460075
53,1.088651033739249
54,1.0301407128572464
55,0.9758179411292076
56,0.887577123939991
57,0.9062547286351522
58,1.2644017686446507
59,1.039398655295372
60,0.9892257551352183
61,0.8469292546312014
62,0.7270137046774229
63,0.8175536220272382
64,0.6758460129300753
65,1.0931788384914398
66,0.672942504286766
67,0.7075923110047976
68,0.6693364481131235
69,0.6665929506222407
70,0.6272634876271089
71,0.6651376858353615
72,0.6047747507691383
73,0.7735077564915022
74,0.5934545919299126
75,0.5742226541042328
76,0.7016370507578055
77,0.5848391590019067
78,0.6099265242616335
79,0.7532442038257917
80,0.6117875774701437
81,0.5781055465340614
82,0.6142117902636528
83,0.5396776385605335
84,0.5823949724435806
85,0.588886143018802
86,0.5476313705245653
87,0.9167897465328375
88,0.64671549325188
89,0.5754150052865347
90,0.5378607163826624
91,0.5892453069488207
92,0.5220039611061414
93,0.5151888666053613
94,0.8812194876372814
95,0.48948368430137634
96,0.5205929142733415
97,0.525394830852747
98,0.529074472685655
99,0.4856994574268659
100,0.558708971987168
101,0.5520993893345197
102,1.43219360212485
103,0.49330922588706017
104,0.4750204471250375
105,0.5854010557134947
106,0.5649181716144085
107,0.5110261874894301
108,0.4493567682802677
109,6.202415198087692
110,0.459010021140178
111,0.45389359320203465
112,0.4709364374478658
113,0.4357227720320225
114,0.46143492807944614
115,0.41181398803989094
116,0.46185675635933876
117,0.42987077062328655
118,1.14596018816034
119,0.4224182131389777
120,0.4213366483648618
121,0.6121789626777172
122,0.410080973058939
123,0.4175320441524188
124,0.4280012957751751
125,0.36138538519541424
126,0.37073078627387684
127,0.4758627898991108
128,0.3649533577263355
129,0.4589418185253938
130,0.37679940089583397
131,0.3454889891048272
132,0.36809755489230156
133,0.34646331643064815
134,0.33860809604326886
135,0.4197722561657429
136,0.7332055059572061
137,0.3473624835411708
138,0.822956612954537
139,0.3324381150305271
140,0.40850576634208363
141,0.3966072102387746
142,0.35386668518185616
143,0.3702216222882271
144,0.457962729036808
145,0.4009820017963648
146,0.3268328172465165
147,0.3770665116608143
148,0.3077988214790821
149,0.41296537841359776
150,0.38696835438410443
151,0.3066273977359136
152,0.3094441629946232
153,0.2958276780943076
154,0.28389947054286796
155,0.3551757826159398
156,0.29386108244458836
157,0.3703068209191163
158,0.330722368011872
159,0.4034929846723874
160,0.2997514499972264
161,0.26746778562664986
162,0.4353465319921573
163,0.3403468082348506
164,0.4868373268594344
165,0.3850605183591445
166,0.2772604177395503
167,0.28059543296694756
168,0.28600902917484444
169,0.27279706858098507
170,0.3245597171286742
171,0.2871790310988824
172,0.30210314442714054
173,0.268910330409805
174,0.28896013647317886
175,0.302941394969821
176,0.2862146670619647
177,0.3618753521392743
178,0.2587870688488086
179,0.3147639998545249
180,0.4318272427966197
181,0.46355891413986683
182,0.31970139406621456
183,0.26161816033224267
184,0.2743654766430457
185,0.26335530293484527
186,0.26655268544952077
187,0.2547023631632328
188,0.37819842124978703
189,0.6185954778144757
190,0.4339129688839118
191,0.29052147765954334
192,0.3091790899634361
193,0.3749176835020383
194,0.31137087009847164
195,0.3336245163033406
196,0.3067795280367136
197,0.3196965139359236
198,0.25631094351410866
199,0.34596716177960235
200,2.8582782093435526
201,0.33259236129621667
202,0.3248112481087446
203,0.36803988677759963
204,0.2709844497342904
205,0.2757608313113451
206,0.9734832880397638
207,0.27383894224961597
208,0.2742909050236146
209,0.25495076924562454
210,0.31143649977942306
211,0.27026949884990853
212,0.2560908080389102
213,0.30617973146339256
214,0.28260775779684383
215,0.30683616424600285
216,0.810050576304396
217,0.331404863546292
218,0.3749214131385088
219,0.8687227362145981
220,0.3820284480849902
221,0.4616319263974826
222,0.3291268019626538
223,1.1376272849738598
224,0.44514450430870056
225,0.5999131345500549
226,0.6022131511320671
227,0.981533112625281
228,0.7152219675481319
229,0.2642823780576388
230,0.24204989584783712
231,0.24671625966827074
232,0.3099583803365628
233,0.3158502131700516
234,0.2570212123294671
235,0.29332794807851315
236,0.25164227187633514
237,0.2547882863630851
238,0.2454106186827024
239,0.349892133846879
240,0.29511998407542706
241,0.25772272360821563
242,0.2720098899056514
243,0.23797105376919112
